,Element,Year,Value,Country,PopTotal,ValuePerCapita
2114,Food supply,2017,1139075,Angola,29816.769,38.20249605180226
2115,Loss,2017,818656,Angola,29816.769,27.456227735473284
2116,Processed,2017,1957732,Angola,29816.769,65.65875732544998
2117,Residuals,2017,0,Angola,29816.769,0.0
2118,Export Quantity,2017,127,Australia,24584.619,0.005165831530681847
2119,Food supply,2017,371708,Australia,24584.619,15.119534697690455
2120,Loss,2017,8263,Australia,24584.619,0.33610445620491414
2121,Processed,2017,33041,Australia,24584.619,1.3439703905925897
2122,Residuals,2017,0,Australia,24584.619,0.0
2123,Export Quantity,2017,17112,Austria,8819.902,1.9401576117285657
2124,Food supply,2017,105007,Austria,8819.902,11.905687840976011
2125,Loss,2017,6427,Austria,8819.902,0.7286929038440563
2126,Residuals,2017,0,Austria,8819.902,0.0
2127,Export Quantity,2017,37,Bangladesh,159685.421,0.00023170556064726786
2128,Food supply,2017,726359,Bangladesh,159685.421,4.548687008815914
2129,Loss,2017,80711,Bangladesh,159685.421,0.5054375001459902
2130,Residuals,2017,0,Bangladesh,159685.421,0.0
2131,Export Quantity,2017,40,Belarus,9450.233,0.00423269987099789
2132,Food supply,2017,72713,Belarus,9450.233,7.694307642996739
2133,Loss,2017,1485,Belarus,9450.233,0.15713898271079665
2134,Residuals,2017,0,Belarus,9450.233,0.0
2135,Export Quantity,2017,1284341,Belgium,11419.752,112.46662799682515
2136,Food supply,2017,121617,Belgium,11419.752,10.649705878026072
2137,Processed,2017,0,Belgium,11419.752,0.0
2138,Residuals,2017,0,Belgium,11419.752,0.0
2139,Export Quantity,2017,84635,Belize,375.775,225.22786241767017
2140,Food supply,2017,0,Belize,375.775,0.0
2141,Loss,2017,911,Belize,375.775,2.424323065664294
2142,Residuals,2017,-605,Belize,375.775,-1.610005987625574
2143,Tourist consumption,2017,224,Belize,375.775,0.5961013904597167
2144,Export Quantity,2017,104234,Bolivia (Plurinational State of),11192.853000000001,9.312549713643161
2145,Feed,2017,37788,Bolivia (Plurinational State of),11192.853000000001,3.376082934351054
2146,Food supply,2017,104200,Bolivia (Plurinational State of),11192.853000000001,9.309512060955324
2147,Loss,2017,43451,Bolivia (Plurinational State of),11192.853000000001,3.8820307923279254
2148,Residuals,2017,0,Bolivia (Plurinational State of),11192.853000000001,0.0
2149,Export Quantity,2017,0,Botswana,2205.076,0.0
2150,Food supply,2017,856,Botswana,2205.076,0.3881952368081644
2151,Residuals,2017,0,Botswana,2205.076,0.0
2152,Tourist consumption,2017,-1,Botswana,2205.076,-0.00045349910842075285
2153,Export Quantity,2017,40933,Brazil,207833.825,0.1969506166765684
2154,Food supply,2017,5556336,Brazil,207833.825,26.734512536638345
2155,Loss,2017,987753,Brazil,207833.825,4.752609446513338
2156,Processed,2017,0,Brazil,207833.825,0.0
2157,Residuals,2017,0,Brazil,207833.825,0.0
2158,Export Quantity,2017,954,Bulgaria,7102.451999999999,0.1343198095530952
2159,Food supply,2017,35370,Bulgaria,7102.451999999999,4.979970297581737
2160,Loss,2017,1912,Bulgaria,7102.451999999999,0.2692028048904801
2161,Processed,2017,0,Bulgaria,7102.451999999999,0.0
2162,Residuals,2017,0,Bulgaria,7102.451999999999,0.0
2163,Export Quantity,2017,4236,Cambodia,16009.413,0.2645943358447933
2164,Food supply,2017,109282,Cambodia,16009.413,6.8261091146814685
2165,Loss,2017,13048,Cambodia,16009.413,0.8150205132443019
2166,Processed,2017,16787,Cambodia,16009.413,1.0485706128013563
2167,Residuals,2017,0,Cambodia,16009.413,0.0
2168,Tourist consumption,2017,775,Cambodia,16009.413,0.04840902036820463
2169,Export Quantity,2017,275688,Cameroon,24566.07,11.222307841669425
2170,Food supply,2017,818283,Cameroon,24566.07,33.30947929400185
2171,Loss,2017,104285,Cameroon,24566.07,4.245082750313745
2172,Other uses (non-food),2017,46960,Cameroon,24566.07,1.9115796706595725
2173,Residuals,2017,0,Cameroon,24566.07,0.0
2174,Export Quantity,2017,35,Canada,36732.091,0.0009528452926897083
2175,Food supply,2017,567090,Canada,36732.091,15.438543915183049
2176,Loss,2017,11574,Canada,36732.091,0.31509232621687666
2177,Residuals,2017,0,Canada,36732.091,0.0
2178,Export Quantity,2017,1,Chile,18470.435,5.414057654841372e-05
2179,Food supply,2017,208936,Chile,18470.435,11.311915501719369
2180,Loss,2017,13336,Chile,18470.435,0.7220187288496454
2181,Residuals,2017,0,Chile,18470.435,0.0
2182,Export Quantity,2017,2402,"China, Hong Kong SAR",7306.315,0.32875669882834235
2183,Food supply,2017,59860,"China, Hong Kong SAR",7306.315,8.192912569469014
2184,Loss,2017,6387,"China, Hong Kong SAR",7306.315,0.8741752853524657
2185,Other uses (non-food),2017,0,"China, Hong Kong SAR",7306.315,0.0
2186,Residuals,2017,509,"China, Hong Kong SAR",7306.315,0.06966576174172617
2187,Tourist consumption,2017,1813,"China, Hong Kong SAR",7306.315,0.2481415049857555
2188,Export Quantity,2017,1884805,Colombia,48909.844000000005,38.53631183121336
2189,Feed,2017,197000,Colombia,48909.844000000005,4.027819021463245
2190,Food supply,2017,1574108,Colombia,48909.844000000005,32.183868752474446
2191,Loss,2017,74610,Colombia,48909.844000000005,1.5254597826973235
2192,Residuals,2017,0,Colombia,48909.844000000005,0.0
2193,Export Quantity,2017,2525200,Costa Rica,4949.955,510.14605183279446
2194,Feed,2017,220712,Costa Rica,4949.955,44.588688179993554
2195,Food supply,2017,1770,Costa Rica,4949.955,0.3575790082940148
2196,Loss,2017,69494,Costa Rica,4949.955,14.03931954936964
2197,Processed,2017,1577,Costa Rica,4949.955,0.3185887548472663
2198,Residuals,2017,0,Costa Rica,4949.955,0.0
2199,Tourist consumption,2017,16,Costa Rica,4949.955,0.0032323526173470263
2200,Export Quantity,2017,783,Croatia,4182.847,0.18719307686845826
2201,Food supply,2017,57600,Croatia,4182.847,13.770525194921067
2202,Loss,2017,3073,Croatia,4182.847,0.7346670820137576
2203,Residuals,2017,0,Croatia,4182.847,0.0
2204,Export Quantity,2017,18,Cyprus,1179.685,0.015258310481187776
2205,Food supply,2017,9008,Cyprus,1179.685,7.63593671191886
2206,Loss,2017,1107,Cyprus,1179.685,0.9383860945930482
2207,Other uses (non-food),2017,331,Cyprus,1179.685,0.28058337607073075
2208,Residuals,2017,0,Cyprus,1179.685,0.0
2209,Tourist consumption,2017,603,Cyprus,1179.685,0.5111534011197905
2210,Export Quantity,2017,63677,Czechia,10641.032,5.984100038417327
2211,Food supply,2017,117302,Czechia,10641.032,11.023554858213002
2212,Loss,2017,12927,Czechia,10641.032,1.2148257800559195
2213,Residuals,2017,0,Czechia,10641.032,0.0
2214,Export Quantity,2017,387137,Côte d'Ivoire,24437.475,15.841939480244994
2215,Food supply,2017,0,Côte d'Ivoire,24437.475,0.0
2216,Loss,2017,33499,Côte d'Ivoire,24437.475,1.370804471411224
2217,Processed,2017,1076,Côte d'Ivoire,24437.475,0.04403073558131518
2218,Residuals,2017,-21712,Côte d'Ivoire,24437.475,-0.8884714971575419
2219,Export Quantity,2017,9770,Denmark,5732.276999999999,1.7043837902460055
2220,Food supply,2017,68512,Denmark,5732.276999999999,11.95196952275684
2221,Loss,2017,4120,Denmark,5732.276999999999,0.7187370742900249
2222,Residuals,2017,0,Denmark,5732.276999999999,0.0
2223,Export Quantity,2017,2,Dominica,71.46,0.0279876854184159
2224,Feed,2017,2448,Dominica,71.46,34.25692695214106
2225,Food supply,2017,5047,Dominica,71.46,70.62692415337253
2226,Loss,2017,12642,Dominica,71.46,176.9101595298069
2227,Other uses (non-food),2017,0,Dominica,71.46,0.0
2228,Residuals,2017,0,Dominica,71.46,0.0
2229,Tourist consumption,2017,6039,Dominica,71.46,84.50881612090681
2230,Export Quantity,2017,133506,Dominican Republic,10513.111,12.69900032445201
2231,Food supply,2017,598183,Dominican Republic,10513.111,56.89876193640493
2232,Loss,2017,95905,Dominican Republic,10513.111,9.122418663704778
2233,Processed,2017,311758,Dominican Republic,10513.111,29.65420987184478
2234,Residuals,2017,0,Dominican Republic,10513.111,0.0
2235,Tourist consumption,2017,5802,Dominican Republic,10513.111,0.5518823115251041
2236,Export Quantity,2017,6415232,Ecuador,16785.356,382.19219181291123
2237,Food supply,2017,300000,Ecuador,16785.356,17.87272191307709
2238,Loss,2017,33342,Ecuador,16785.356,1.9863743134193876
2239,Processed,2017,0,Ecuador,16785.356,0.0
2240,Residuals,2017,-466469,Ecuador,16785.356,-27.790235726903855
2241,Export Quantity,2017,90,Egypt,96442.59,0.0009331976671302586
2242,Food supply,2017,1254137,Egypt,96442.59,13.003974696241567
2243,Loss,2017,114363,Egypt,96442.59,1.1858142756224195
2244,Residuals,2017,0,Egypt,96442.59,0.0
2245,Tourist consumption,2017,209,Egypt,96442.59,0.0021670923603358226
2246,Export Quantity,2017,0,El Salvador,6388.124,0.0
2247,Feed,2017,3993,El Salvador,6388.124,0.6250661383529813
2248,Food supply,2017,63783,El Salvador,6388.124,9.984621463202656
2249,Loss,2017,11973,El Salvador,6388.124,1.8742591721763697
2250,Processed,2017,70,El Salvador,6388.124,0.010957833630029725
2251,Residuals,2017,0,El Salvador,6388.124,0.0
2252,Export Quantity,2017,49,Estonia,1319.389,0.037138402700037675
2253,Food supply,2017,19428,Estonia,1319.389,14.72499770727208
2254,Residuals,2017,0,Estonia,1319.389,0.0
2255,Export Quantity,2017,6856,Eswatini,1124.808,6.095262480352202
2256,Food supply,2017,2252,Eswatini,1124.808,2.0021194728344747
2257,Loss,2017,563,Eswatini,1124.808,0.5005298682086187
2258,Residuals,2017,0,Eswatini,1124.808,0.0
2259,Export Quantity,2017,11485,Ethiopia,106399.92599999999,0.10794180439561585
2260,Food supply,2017,443771,Ethiopia,106399.92599999999,4.170782975920491
2261,Loss,2017,45316,Ethiopia,106399.92599999999,0.4259025518495192
2262,Residuals,2017,0,Ethiopia,106399.92599999999,0.0
2263,Export Quantity,2017,4,Fiji,877.46,0.004558612358398104
2264,Food supply,2017,3743,Fiji,877.46,4.265721514371025
2265,Loss,2017,365,Fiji,877.46,0.4159733777038269
2266,Other uses (non-food),2017,13,Fiji,877.46,0.014815490164793835
2267,Residuals,2017,0,Fiji,877.46,0.0
2268,Tourist consumption,2017,232,Fiji,877.46,0.26439951678709
2269,Export Quantity,2017,7530,Finland,5511.371999999999,1.3662659678932942
2270,Food supply,2017,99636,Finland,5511.371999999999,18.07825710186139
2271,Loss,2017,5696,Finland,5511.371999999999,1.033499462565764
2272,Processed,2017,1067,Finland,5511.371999999999,0.19359970620745617
2273,Residuals,2017,0,Finland,5511.371999999999,0.0
2274,Export Quantity,2017,250414,France,64842.513,3.8618799367014045
2275,Food supply,2017,385398,France,64842.513,5.943600612764653
2276,Loss,2017,33464,France,64842.513,0.5160811703889391
2277,Processed,2017,0,France,64842.513,0.0
2278,Residuals,2017,0,France,64842.513,0.0
2279,Export Quantity,2017,1761,Georgia,4008.723,0.439292013940599
2280,Food supply,2017,21638,Georgia,4008.723,5.397728902695447
2281,Residuals,2017,0,Georgia,4008.723,0.0
2282,Export Quantity,2017,343160,Germany,82658.409,4.151543734648945
2283,Food supply,2017,1020666,Germany,82658.409,12.347999584652058
2284,Loss,2017,53105,Germany,82658.409,0.6424633699397723
2285,Residuals,2017,0,Germany,82658.409,0.0
2286,Export Quantity,2017,88480,Ghana,29121.464,3.0383087883219058
2287,Food supply,2017,0,Ghana,29121.464,0.0
2288,Loss,2017,7380,Ghana,29121.464,0.2534213252465604
2289,Residuals,2017,-7380,Ghana,29121.464,-0.2534213252465604
2290,Export Quantity,2017,40633,Greece,10569.448999999999,3.844382048676332
2291,Food supply,2017,127052,Greece,10569.448999999999,12.020683386617412
2292,Loss,2017,236,Greece,10569.448999999999,0.022328505487845207
2293,Other uses (non-food),2017,14174,Greece,10569.448999999999,1.3410349016301608
2294,Residuals,2017,0,Greece,10569.448999999999,0.0
2295,Export Quantity,2017,2342925,Guatemala,16914.979,138.51184798987927
2296,Feed,2017,375730,Guatemala,16914.979,22.21285642743039
2297,Food supply,2017,87790,Guatemala,16914.979,5.190074430479636
2298,Loss,2017,1260284,Guatemala,16914.979,74.50697987860346
2299,Processed,2017,25300,Guatemala,16914.979,1.4957157203683198
2300,Residuals,2017,0,Guatemala,16914.979,0.0
2301,Tourist consumption,2017,136,Guatemala,16914.979,0.008040210986960138
2302,Export Quantity,2017,5,Guyana,775.2180000000001,0.0064497986372865435
2303,Food supply,2017,13252,Guyana,775.2180000000001,17.094546308264253
2304,Loss,2017,2340,Guyana,775.2180000000001,3.0185057622501024
2305,Residuals,2017,0,Guyana,775.2180000000001,0.0
2306,Export Quantity,2017,648518,Honduras,9429.016,68.77896908860903
2307,Feed,2017,0,Honduras,9429.016,0.0
2308,Food supply,2017,65562,Honduras,9429.016,6.953217599800446
2309,Loss,2017,36869,Honduras,9429.016,3.9101641146859865
2310,Residuals,2017,0,Honduras,9429.016,0.0
2311,Tourist consumption,2017,300,Honduras,9429.016,0.031816681613436655
2312,Export Quantity,2017,2123,Hungary,9729.822,0.21819515300485456
2313,Food supply,2017,33807,Hungary,9729.822,3.4745753827767865
2314,Loss,2017,1891,Hungary,9729.822,0.19435093468308054
2315,Residuals,2017,0,Hungary,9729.822,0.0
2316,Export Quantity,2017,6,Iceland,334.395,0.017942852016327997
2317,Food supply,2017,3665,Iceland,334.395,10.960092106640351
2318,Loss,2017,75,Iceland,334.395,0.22428565020409996
2319,Residuals,2017,0,Iceland,334.395,0.0
2320,Tourist consumption,2017,-12,Iceland,334.395,-0.03588570403265599
2321,Export Quantity,2017,89837,India,1338676.779,0.0671088058068123
2322,Food supply,2017,24291763,India,1338676.779,18.146100224541208
2323,Loss,2017,6095400,India,1338676.779,4.553302257587005
2324,Residuals,2017,0,India,1338676.779,0.0
2325,Export Quantity,2017,1736,Indonesia,264650.969,0.006559583010633149
2326,Food supply,2017,6273486,Indonesia,264650.969,23.704753561661814
2327,Loss,2017,599864,Indonesia,264650.969,2.26662310085855
2328,Processed,2017,286457,Indonesia,264650.969,1.0823954323023848
2329,Residuals,2017,0,Indonesia,264650.969,0.0
2330,Tourist consumption,2017,1142,Indonesia,264650.969,0.004315117395243696
2331,Export Quantity,2017,4176,Ireland,4753.281,0.8785510471608979
2332,Food supply,2017,57749,Ireland,4753.281,12.14929224676597
2333,Loss,2017,4584,Ireland,4753.281,0.9643864942973075
2334,Processed,2017,25173,Ireland,4753.281,5.29592085971774
2335,Residuals,2017,0,Ireland,4753.281,0.0
2336,Export Quantity,2017,67018,Italy,60673.694,1.1045643602975614
2337,Food supply,2017,691197,Italy,60673.694,11.392037544310389
2338,Loss,2017,26,Italy,60673.694,0.0004285217906791698
2339,Processed,2017,0,Italy,60673.694,0.0
2340,Residuals,2017,0,Italy,60673.694,0.0
2341,Export Quantity,2017,43,Jamaica,2920.848,0.014721752039133841
2342,Feed,2017,1008,Jamaica,2920.848,0.34510525710341655
2343,Food supply,2017,57553,Jamaica,2920.848,19.704209188564416
2344,Loss,2017,5428,Jamaica,2920.848,1.8583644201957787
2345,Residuals,2017,0,Jamaica,2920.848,0.0
2346,Tourist consumption,2017,784,Jamaica,2920.848,0.268415199969324
2347,Export Quantity,2017,186,Jordan,9785.84,0.019007055091846994
2348,Food supply,2017,56749,Jordan,9785.84,5.799093383909812
2349,Loss,2017,6326,Jordan,9785.84,0.6464442500592693
2350,Residuals,2017,0,Jordan,9785.84,0.0
2351,Export Quantity,2017,104,Kenya,50221.14599999999,0.0020708408366467783
2352,Food supply,2017,1219500,Kenya,50221.14599999999,24.28260000279564
2353,Loss,2017,215319,Kenya,50221.14599999999,4.2874170971725745
2354,Residuals,2017,0,Kenya,50221.14599999999,0.0
2355,Tourist consumption,2017,535,Kenya,50221.14599999999,0.010652883150057947
2356,Export Quantity,2017,69061,Kuwait,4056.1020000000003,17.02644558741373
2357,Food supply,2017,13335,Kuwait,4056.1020000000003,3.2876392161735577
2358,Loss,2017,0,Kuwait,4056.1020000000003,0.0
2359,Residuals,2017,0,Kuwait,4056.1020000000003,0.0
2360,Export Quantity,2017,10,Kyrgyzstan,6189.727,0.0016155801378639155
2361,Food supply,2017,5184,Kyrgyzstan,6189.727,0.8375167434686538
2362,Residuals,2017,0,Kyrgyzstan,6189.727,0.0
2363,Export Quantity,2017,212987,Lao People's Democratic Republic,6953.031,30.632252322763986
2364,Food supply,2017,685755,Lao People's Democratic Republic,6953.031,98.62677154754523
2365,Loss,2017,47347,Lao People's Democratic Republic,6953.031,6.809548238746527
2366,Residuals,2017,0,Lao People's Democratic Republic,6953.031,0.0
2367,Tourist consumption,2017,859,Lao People's Democratic Republic,6953.031,0.1235432432273062
2368,Export Quantity,2017,15716,Latvia,1951.0970000000002,8.054955750534186
2369,Food supply,2017,18930,Latvia,1951.0970000000002,9.702234179028515
2370,Residuals,2017,0,Latvia,1951.0970000000002,0.0
2371,Export Quantity,2017,25135,Lebanon,6819.3730000000005,3.685822728863782
2372,Food supply,2017,112326,Lebanon,6819.3730000000005,16.471602301267286
2373,Loss,2017,15273,Lebanon,6819.3730000000005,2.2396487184378975
2374,Residuals,2017,0,Lebanon,6819.3730000000005,0.0
2375,Export Quantity,2017,12933,Lithuania,2845.4190000000003,4.5452005486713905
2376,Food supply,2017,36284,Lithuania,2845.4190000000003,12.751724789916704
2377,Processed,2017,4860,Lithuania,2845.4190000000003,1.7080085569120047
2378,Residuals,2017,0,Lithuania,2845.4190000000003,0.0
2379,Export Quantity,2017,248,Luxembourg,591.914,0.41897978422541116
2380,Food supply,2017,5123,Luxembourg,591.914,8.654973526559601
2381,Loss,2017,283,Luxembourg,591.914,0.4781099957088361
2382,Residuals,2017,0,Luxembourg,591.914,0.0
2383,Export Quantity,2017,59,Madagascar,25570.511000000002,0.002307345363571342
2384,Food supply,2017,346781,Madagascar,25570.511000000002,13.56175478855311
2385,Loss,2017,31702,Madagascar,25570.511000000002,1.2397875036599777
2386,Residuals,2017,0,Madagascar,25570.511000000002,0.0
2387,Export Quantity,2017,27451,Malaysia,31104.655,0.8825367135562185
2388,Food supply,2017,275944,Malaysia,31104.655,8.871469559781326
2389,Loss,2017,63615,Malaysia,31104.655,2.045192271060393
2390,Residuals,2017,0,Malaysia,31104.655,0.0
2391,Export Quantity,2017,0,Mauritius,1264.497,0.0
2392,Food supply,2017,7634,Mauritius,1264.497,6.037183164531035
2393,Loss,2017,260,Mauritius,1264.497,0.20561535535473788
2394,Other uses (non-food),2017,518,Mauritius,1264.497,0.40964905412982394
2395,Residuals,2017,0,Mauritius,1264.497,0.0
2396,Tourist consumption,2017,232,Mauritius,1264.497,0.18347216323961227
2397,Export Quantity,2017,561295,Mexico,124777.326,4.498373366327789
2398,Food supply,2017,1481130,Mexico,124777.326,11.870185453405213
2399,Loss,2017,186719,Mexico,124777.326,1.4964177065310729
2400,Processed,2017,500,Mexico,124777.326,0.0040071382840821575
2401,Residuals,2017,0,Mexico,124777.326,0.0
2402,Export Quantity,2017,0,Montenegro,627.563,0.0
2403,Food supply,2017,12587,Montenegro,627.563,20.056950457563623
2404,Residuals,2017,0,Montenegro,627.563,0.0
2405,Export Quantity,2017,96983,Mozambique,28649.007,3.3852133164685254
2406,Food supply,2017,514539,Mozambique,28649.007,17.960098931177615
2407,Loss,2017,32185,Mozambique,28649.007,1.1234246268989359
2408,Residuals,2017,0,Mozambique,28649.007,0.0
2409,Export Quantity,2017,233291,Myanmar,53382.52099999999,4.3701757734521385
2410,Food supply,2017,0,Myanmar,53382.52099999999,0.0
2411,Residuals,2017,0,Myanmar,53382.52099999999,0.0
2412,Export Quantity,2017,0,Namibia,2402.623,0.0
2413,Food supply,2017,3463,Namibia,2402.623,1.441341400627564
